Sample	Eukaryotic_taxonomy	Bacterial_taxonomy	Count
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Amoebozoa(0.95),o:SAR(0.95),f:Stramenopiles(0.95),g:Labyrinthulomycetes(0.95),s:Sorodiplophrys(0.95)	k:Bacteria(1.00),p:Proteobacteria(0.91),c:Gammaproteobacteria(0.91),o:Burkholderiales(0.91),f:Comamonadaceae(0.91),g:Pelomonas(0.09),s:metagenome(0.07)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Amoebozoa(0.95),o:SAR(0.95),f:Stramenopiles(0.95),g:Labyrinthulomycetes(0.95),s:Sorodiplophrys(0.95)	k:Bacteria(1.00),p:Proteobacteria(0.95),c:Gammaproteobacteria(0.95),o:Burkholderiales(0.93),f:Comamonadaceae(0.90),g:Rhodoferax(0.77),s:uncultured bacterium(0.95)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Amoebozoa(0.95),o:SAR(0.95),f:Stramenopiles(0.95),g:Labyrinthulomycetes(0.95),s:Sorodiplophrys(0.95)	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Burkholderiales(0.95),f:Comamonadaceae(0.95),g:Comamonas(0.82),s:uncultured bacterium(0.72)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Amoebozoa(0.95),o:SAR(0.95),f:Stramenopiles(0.95),g:Labyrinthulomycetes(0.95),s:Sorodiplophrys(0.95)	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Burkholderiales(0.96),f:Comamonadaceae(0.96),g:Rhodoferax(0.40),s:Curvibacter sp. IMCC12816(0.14)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Amoebozoa(0.95),o:SAR(0.95),f:Stramenopiles(0.95),g:Labyrinthulomycetes(0.95),s:Sorodiplophrys(0.95)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Rhodoferax(0.81),s:uncultured bacterium(0.82)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(0.86),g:Bacteroides(0.86),s:uncultured bacterium(0.76)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Campylobacterota(0.86),c:Campylobacteria(0.86),o:Campylobacterales(0.86),f:Arcobacteraceae(0.86),g:Pseudarcobacter(0.64),s:uncultured Arcobacter sp.(0.37)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Campylobacterota(0.94),c:Campylobacteria(0.94),o:Campylobacterales(0.94),f:Arcobacteraceae(0.94),g:Pseudarcobacter(0.91),s:uncultured Arcobacter sp.(0.51)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Campylobacterota(0.99),c:Campylobacteria(0.99),o:Campylobacterales(0.99),f:Arcobacteraceae(0.96),g:Pseudarcobacter(0.94),s:uncultured bacterium(0.16)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(0.98),g:uncultured(0.93),s:uncultured bacterium(0.91)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(0.99),g:Pseudarcobacter(0.99),s:uncultured bacterium(0.16)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Pseudarcobacter(0.52),s:uncultured Arcobacter sp.(0.42)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Pseudarcobacter(0.69),s:uncultured Arcobacter sp.(0.49)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:uncultured(0.91),s:uncultured bacterium(0.69)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(0.84),c:Clostridia(0.84),o:Lachnospirales(0.84),f:Lachnospiraceae(0.84),g:Roseburia(0.80),s:uncultured organism(0.23)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(0.88),c:Clostridia(0.88),o:Oscillospirales(0.88),f:Ruminococcaceae(0.85),g:Faecalibacterium(0.67),s:uncultured bacterium(0.89)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(0.98),c:Bacilli(0.92),o:Erysipelotrichales(0.89),f:Erysipelotrichaceae(0.89),g:Erysipelotrichaceae UCG-006(0.18),s:uncultured bacterium(0.67)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(0.98),c:Clostridia(0.98),o:Lachnospirales(0.98),f:Lachnospiraceae(0.98),g:Roseburia(0.94),s:uncultured bacterium(0.81)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Carnobacteriaceae(1.00),g:Alloiococcus(1.00),s:uncultured bacterium(1.00)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(0.82),o:Oscillospirales(0.78),f:[Eubacterium] coprostanoligenes group(0.78),g:uncultured bacterium(0.74)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.85),f:Lachnospiraceae(0.85),g:Lachnospiraceae NK4A136 group(0.81),s:uncultured bacterium(0.96)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.91),f:Lachnospiraceae(0.91),g:Lachnospiraceae NK4A136 group(0.67),s:uncultured bacterium(0.97)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.99),f:Lachnospiraceae(0.99),g:Lachnospiraceae NK4A136 group(0.68),s:uncultured bacterium(0.99)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Roseburia(0.71),s:uncultured bacterium(0.90)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.91),f:Oscillospiraceae(0.90),g:Colidextribacter(0.90),s:uncultured bacterium(1.00)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Subdoligranulum(0.55),s:uncultured bacterium(1.00)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Patescibacteria(0.88),c:Gracilibacteria(0.88),o:JGI 0000069-P22(0.88),f:uncultured bacterium(0.88)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Proteobacteria(0.71),c:Gammaproteobacteria(0.71),o:Burkholderiales(0.71),f:Comamonadaceae(0.71),g:uncultured(0.11),s:uncultured beta proteobacterium(0.08)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Proteobacteria(0.91),c:Gammaproteobacteria(0.91),o:Burkholderiales(0.91),f:Comamonadaceae(0.91),g:Pelomonas(0.09),s:metagenome(0.07)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Burkholderiales(0.99),f:Rhodocyclaceae(0.99),g:Zoogloea(0.98),s:uncultured Rhodocyclaceae bacterium(0.49)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:Acinetobacter ursingii(0.03)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured bacterium(0.89)	2
WWMagn	k:Eukaryota(1.00),p:Amorphea(0.96),c:Obazoa(0.96),o:Opisthokonta(0.96),f:Nucletmycea(0.95),g:Fungi(0.95),s:Dikarya(0.95)	k:Bacteria(1.00),p:Synergistota(0.03),c:Synergistia(0.03),o:Synergistales(0.03),f:Synergistaceae(0.03),g:Fretibacterium(0.03),s:uncultured bacterium(1.00)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:FTLpost3(1.00),g:uncultured bacterium(0.70)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Campylobacterota(0.84),c:Campylobacteria(0.84),o:Campylobacterales(0.84),f:Arcobacteraceae(0.84),g:Pseudarcobacter(0.79),s:uncultured bacterium(0.82)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Campylobacterota(0.90),c:Campylobacteria(0.90),o:Campylobacterales(0.90),f:Arcobacteraceae(0.90),g:uncultured(0.21),s:uncultured bacterium(0.70)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Firmicutes(0.91),c:Bacilli(0.91),o:Erysipelotrichales(0.88),f:Erysipelotrichaceae(0.88),g:uncultured(0.61),s:Erysipelotrichaceae bacterium canine oral taxon 302(0.09)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Firmicutes(0.98),c:Clostridia(0.98),o:Lachnospirales(0.94),f:Lachnospiraceae(0.94),g:Lachnospira(0.38),s:uncultured bacterium(0.92)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Firmicutes(0.99),c:Bacilli(0.99),o:Erysipelotrichales(0.99),f:Erysipelotrichaceae(0.98),g:uncultured(0.68),s:uncultured bacterium(0.57)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Carnobacteriaceae(1.00),g:Alloiococcus(1.00),s:uncultured bacterium(1.00)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(1.00),f:uncultured bacterium(0.95)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.99),f:Lachnospiraceae(0.99),g:Lachnospiraceae NK4A136 group(0.68),s:uncultured bacterium(0.99)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Lachnospira(0.76),s:uncultured bacterium(0.96)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Subdoligranulum(0.55),s:uncultured bacterium(1.00)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Proteobacteria(0.81),c:Gammaproteobacteria(0.81),o:Burkholderiales(0.72),f:Comamonadaceae(0.72),g:Rhodoferax(0.64),s:uncultured bacterium(0.75)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(0.87),c:Chloroplastida(0.87),o:Charophyta(0.87),f:Phragmoplastophyta(0.87),g:Streptophyta(0.87),s:Embryophyta(0.87)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured bacterium(0.89)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Prevotellaceae(1.00),g:Prevotella_7(0.15),s:uncultured bacterium(0.98)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Campylobacterota(0.74),c:Campylobacteria(0.74),o:Campylobacterales(0.74),f:Arcobacteraceae(0.71),g:Pseudarcobacter(0.67),s:uncultured bacterium(0.72)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Campylobacterota(0.91),c:Campylobacteria(0.91),o:Campylobacterales(0.91),f:Arcobacteraceae(0.91),g:Arcobacter(0.71),s:Arcobacter butzleri(0.35)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Campylobacterota(0.94),c:Campylobacteria(0.94),o:Campylobacterales(0.94),f:Arcobacteraceae(0.94),g:Pseudarcobacter(0.91),s:uncultured Arcobacter sp.(0.51)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Campylobacterota(0.99),c:Campylobacteria(0.99),o:Campylobacterales(0.99),f:Arcobacteraceae(0.96),g:Pseudarcobacter(0.94),s:uncultured bacterium(0.16)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Campylobacterota(0.99),c:Campylobacteria(0.99),o:Campylobacterales(0.99),f:Sulfurospirillaceae(0.99),g:Sulfurospirillum(0.99),s:Sulfurospirillum sp. enrichment culture clone VanCtr95(0.20)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Arcobacter(0.28),s:uncultured Epsilonproteobacteria bacterium(0.09)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(0.84),c:Bacilli(0.80),o:Erysipelotrichales(0.61),f:Erysipelotrichaceae(0.61),g:uncultured(0.42),s:uncultured bacterium(0.68)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(0.88),c:Clostridia(0.88),o:Oscillospirales(0.88),f:Ruminococcaceae(0.85),g:Faecalibacterium(0.67),s:uncultured bacterium(0.89)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(0.98),c:Bacilli(0.98),o:Izemoplasmatales(0.89),f:uncultured bacterium(0.86)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(0.98),c:Clostridia(0.80),o:Clostridiales(0.46),f:Clostridiaceae(0.40),g:Clostridium sensu stricto 13(0.17),s:Clostridium sp. R50(0.17)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(0.99),c:Clostridia(0.99),o:Lachnospirales(0.94),f:Lachnospiraceae(0.94),g:Roseburia(0.58),s:uncultured bacterium(0.68)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.67),o:Erysipelotrichales(0.66),f:Erysipelotrichaceae(0.66),g:[Anaerorhabdus] furcosa group(0.29),s:uncultured Anaerorhabdus sp.(0.22)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.86),o:RF39(0.86),f:unidentified(0.08)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.93),o:RF39(0.91),f:uncultured rumen bacterium(0.19)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Staphylococcales(1.00),f:Staphylococcaceae(1.00),g:Staphylococcus(1.00),s:Staphylococcus sp.(0.13)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(0.89),o:Lachnospirales(0.88),f:Lachnospiraceae(0.88),g:Lachnospiraceae NK4A136 group(0.48),s:uncultured bacterium(0.82)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Christensenellales(0.91),f:Christensenellaceae(0.91),g:Christensenellaceae R-7 group(0.91),s:uncultured bacterium(0.92)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(1.00),f:uncultured bacterium(1.00)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.48),f:Lachnospiraceae(0.48),g:[Eubacterium] eligens group(0.48),s:uncultured bacterium(0.97)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.81),f:Lachnospiraceae(0.81),g:[Eubacterium] eligens group(0.39),s:uncultured bacterium(0.96)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.91),f:Lachnospiraceae(0.91),g:Fusicatenibacter(0.85),s:uncultured bacterium(0.46)	2
WWMagn	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.92),f:Lachnospiraceae(0.92),g:Lachnospiraceae NK4A136 group(0.74),s:uncultured bacterium(0.74)	2
